InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV-538414,PROD-006,Desk Mat,7,17-10-2025 11:57,15.5,CUST-1025,United Kingdom
INV-538414,PROD-005,Bluetooth Headphones,7,17-10-2025 11:57,59.99,CUST-1025,United Kingdom
INV-538415,PROD-003,USB-C Hub,2,18-10-2025 10:59,35,CUST-1089,United Kingdom
INV-538415,PROD-008,Laptop Stand,3,18-10-2025 10:59,29.99,CUST-1089,United Kingdom
INV-538416,PROD-003,USB-C Hub,3,18-10-2025 11:42,35,CUST-1062,United Kingdom
INV-538416,PROD-004,27-inch Monitor,1,18-10-2025 11:42,249.99,CUST-1062,United Kingdom
INV-538416,PROD-005,Bluetooth Headphones,1,18-10-2025 11:42,59.99,CUST-1062,United Kingdom
INV-538417,PROD-003,USB-C Hub,1,18-10-2025 11:49,35,CUST-1084,France
INV-538417,PROD-006,Desk Mat,3,18-10-2025 11:49,15.5,CUST-1084,France
INV-538417,PROD-005,Bluetooth Headphones,1,18-10-2025 11:49,59.99,CUST-1084,France
INV-538417,PROD-008,Laptop Stand,1,18-10-2025 11:49,29.99,CUST-1084,France
INV-538418,PROD-007,Ergonomic Office Chair,2,18-10-2025 11:49,199,CUST-1039,France
INV-538419,PROD-008,Laptop Stand,3,18-10-2025 12:22,29.99,CUST-1037,Germany
INV-538419,PROD-001,Wireless Mouse,2,18-10-2025 12:22,25,CUST-1037,Germany
INV-538419,PROD-005,Bluetooth Headphones,3,18-10-2025 12:22,59.99,CUST-1037,Germany
INV-538420,PROD-006,Desk Mat,3,18-10-2025 13:57,15.5,CUST-1129,United Kingdom
INV-538420,PROD-008,Laptop Stand,3,18-10-2025 13:57,29.99,CUST-1129,United Kingdom
INV-538420,PROD-005,Bluetooth Headphones,3,18-10-2025 13:57,59.99,CUST-1129,United Kingdom
INV-538420,PROD-004,27-inch Monitor,2,18-10-2025 13:57,249.99,CUST-1129,United Kingdom
INV-538421,PROD-001,Wireless Mouse,2,18-10-2025 14:02,25,CUST-1034,United Kingdom
INV-538422,PROD-006,Desk Mat,1,18-10-2025 15:45,15.5,CUST-1111,United Kingdom
INV-538422,PROD-002,Mechanical Keyboard,3,18-10-2025 15:45,85,CUST-1111,United Kingdom
INV-538422,PROD-001,Wireless Mouse,1,18-10-2025 15:45,25,CUST-1111,United Kingdom
INV-538423,PROD-006,Desk Mat,3,18-10-2025 16:23,15.5,CUST-1189,United Kingdom
INV-538423,PROD-008,Laptop Stand,1,18-10-2025 16:23,29.99,CUST-1189,United Kingdom
INV-538423,PROD-003,USB-C Hub,1,18-10-2025 16:23,35,CUST-1189,United Kingdom
INV-538424,PROD-004,27-inch Monitor,2,18-10-2025 16:41,249.99,CUST-1173,United Kingdom
INV-538425,PROD-001,Wireless Mouse,3,19-10-2025 09:40,25,CUST-1003,United Kingdom
INV-538425,PROD-008,Laptop Stand,3,19-10-2025 09:40,29.99,CUST-1003,United Kingdom
INV-538426,PROD-006,Desk Mat,2,19-10-2025 10:06,15.5,CUST-1069,United Kingdom
INV-538426,PROD-007,Ergonomic Office Chair,3,19-10-2025 10:06,199,CUST-1069,United Kingdom
INV-538426,PROD-002,Mechanical Keyboard,3,19-10-2025 10:06,85,CUST-1069,United Kingdom
INV-538427,PROD-002,Mechanical Keyboard,3,19-10-2025 12:52,85,CUST-1068,United Kingdom
INV-538428,PROD-008,Laptop Stand,2,19-10-2025 13:19,29.99,CUST-1164,United Kingdom
INV-538428,PROD-005,Bluetooth Headphones,1,19-10-2025 13:19,59.99,CUST-1164,United Kingdom
INV-538428,PROD-007,Ergonomic Office Chair,1,19-10-2025 13:19,199,CUST-1164,United Kingdom
INV-538428,PROD-006,Desk Mat,3,19-10-2025 13:19,15.5,CUST-1164,United Kingdom
INV-538429,PROD-005,Bluetooth Headphones,3,19-10-2025 14:53,59.99,CUST-1112,United Kingdom
INV-538429,PROD-001,Wireless Mouse,3,19-10-2025 14:53,25,CUST-1112,United Kingdom
INV-538429,PROD-007,Ergonomic Office Chair,2,19-10-2025 14:53,199,CUST-1112,United Kingdom
INV-538429,PROD-004,27-inch Monitor,3,19-10-2025 14:53,249.99,CUST-1112,United Kingdom
INV-538430,PROD-004,27-inch Monitor,1,20-10-2025 09:15,249.99,CUST-1178,United Kingdom
INV-538431,PROD-008,Laptop Stand,12,20-10-2025 09:36,29.99,CUST-1140,Germany
INV-538432,PROD-002,Mechanical Keyboard,2,20-10-2025 09:37,85,CUST-1066,United Kingdom
INV-538432,PROD-008,Laptop Stand,3,20-10-2025 09:37,29.99,CUST-1066,United Kingdom
INV-538433,PROD-003,USB-C Hub,9,20-10-2025 10:06,35,CUST-1185,Germany
INV-538433,PROD-002,Mechanical Keyboard,3,20-10-2025 10:06,85,CUST-1185,Germany
INV-538433,PROD-004,27-inch Monitor,9,20-10-2025 10:06,249.99,CUST-1185,Germany
INV-538434,PROD-005,Bluetooth Headphones,3,20-10-2025 12:14,59.99,CUST-1048,United Kingdom
INV-538434,PROD-004,27-inch Monitor,2,20-10-2025 12:14,249.99,CUST-1048,United Kingdom
INV-538434,PROD-003,USB-C Hub,1,20-10-2025 12:14,35,CUST-1048,United Kingdom
INV-538435,PROD-001,Wireless Mouse,2,20-10-2025 14:20,25,CUST-1154,France
INV-538436,PROD-004,27-inch Monitor,2,20-10-2025 16:41,249.99,CUST-1133,United Kingdom
INV-538437,PROD-002,Mechanical Keyboard,3,20-10-2025 16:42,85,CUST-1144,United Kingdom
INV-538437,PROD-001,Wireless Mouse,1,20-10-2025 16:42,25,CUST-1144,United Kingdom
INV-538437,PROD-006,Desk Mat,1,20-10-2025 16:42,15.5,CUST-1144,United Kingdom
INV-538437,PROD-008,Laptop Stand,1,20-10-2025 16:42,29.99,CUST-1144,United Kingdom
INV-538438,PROD-008,Laptop Stand,1,21-10-2025 10:59,29.99,CUST-1158,France
INV-538438,PROD-001,Wireless Mouse,2,21-10-2025 10:59,25,CUST-1158,France
INV-538438,PROD-007,Ergonomic Office Chair,1,21-10-2025 10:59,199,CUST-1158,France
INV-538439,PROD-004,27-inch Monitor,2,21-10-2025 11:02,249.99,CUST-1111,United Kingdom
INV-538440,PROD-001,Wireless Mouse,1,21-10-2025 12:14,25,CUST-1116,United Kingdom
INV-538440,PROD-007,Ergonomic Office Chair,3,21-10-2025 12:14,199,CUST-1116,United Kingdom
INV-538440,PROD-008,Laptop Stand,3,21-10-2025 12:14,29.99,CUST-1116,United Kingdom
INV-538440,PROD-003,USB-C Hub,3,21-10-2025 12:14,35,CUST-1116,United Kingdom
INV-538441,PROD-007,Ergonomic Office Chair,1,21-10-2025 12:22,199,CUST-1178,France
INV-538441,PROD-005,Bluetooth Headphones,2,21-10-2025 12:22,59.99,CUST-1178,France
INV-538441,PROD-004,27-inch Monitor,1,21-10-2025 12:22,249.99,CUST-1178,France
INV-538441,PROD-006,Desk Mat,1,21-10-2025 12:22,15.5,CUST-1178,France
INV-538442,PROD-002,Mechanical Keyboard,1,21-10-2025 14:43,85,CUST-1166,Germany
INV-538442,PROD-003,USB-C Hub,2,21-10-2025 14:43,35,CUST-1166,Germany
INV-538442,PROD-007,Ergonomic Office Chair,2,21-10-2025 14:43,199,CUST-1166,Germany
INV-538442,PROD-006,Desk Mat,1,21-10-2025 14:43,15.5,CUST-1166,Germany
INV-538443,PROD-008,Laptop Stand,1,21-10-2025 15:20,29.99,CUST-1137,United Kingdom
INV-538443,PROD-007,Ergonomic Office Chair,3,21-10-2025 15:20,199,CUST-1137,United Kingdom
INV-538444,PROD-001,Wireless Mouse,1,21-10-2025 15:24,25,CUST-1017,United Kingdom
INV-538445,PROD-007,Ergonomic Office Chair,3,21-10-2025 15:45,199,CUST-1140,United Kingdom
INV-538445,PROD-002,Mechanical Keyboard,3,21-10-2025 15:45,85,CUST-1140,United Kingdom
INV-538445,PROD-004,27-inch Monitor,9,21-10-2025 15:45,249.99,CUST-1140,United Kingdom
INV-538445,PROD-001,Wireless Mouse,9,21-10-2025 15:45,25,CUST-1140,United Kingdom
INV-538446,PROD-007,Ergonomic Office Chair,12,21-10-2025 15:48,199,CUST-1175,Germany
INV-538446,PROD-006,Desk Mat,12,21-10-2025 15:48,15.5,CUST-1175,Germany
INV-538446,PROD-002,Mechanical Keyboard,4,21-10-2025 15:48,85,CUST-1175,Germany
INV-538447,PROD-002,Mechanical Keyboard,1,22-10-2025 09:14,85,CUST-1171,United Kingdom
INV-538447,PROD-006,Desk Mat,1,22-10-2025 09:14,15.5,CUST-1171,United Kingdom
INV-538448,PROD-008,Laptop Stand,1,22-10-2025 10:02,29.99,CUST-1012,United Kingdom
INV-538448,PROD-006,Desk Mat,2,22-10-2025 10:02,15.5,CUST-1012,United Kingdom
INV-538448,PROD-002,Mechanical Keyboard,1,22-10-2025 10:02,85,CUST-1012,United Kingdom
INV-538449,PROD-008,Laptop Stand,3,22-10-2025 11:07,29.99,CUST-1034,United Kingdom
INV-538450,PROD-004,27-inch Monitor,1,22-10-2025 11:51,249.99,CUST-1054,United Kingdom
INV-538450,PROD-006,Desk Mat,1,22-10-2025 11:51,15.5,CUST-1054,United Kingdom
INV-538450,PROD-005,Bluetooth Headphones,3,22-10-2025 11:51,59.99,CUST-1054,United Kingdom
INV-538451,PROD-001,Wireless Mouse,2,22-10-2025 16:25,25,CUST-1157,United Kingdom
INV-538451,PROD-007,Ergonomic Office Chair,2,22-10-2025 16:25,199,CUST-1157,United Kingdom
INV-538451,PROD-006,Desk Mat,3,22-10-2025 16:25,15.5,CUST-1157,United Kingdom
INV-538452,PROD-005,Bluetooth Headphones,7,22-10-2025 17:20,59.99,CUST-1075,United Kingdom
INV-538452,PROD-004,27-inch Monitor,14,22-10-2025 17:20,249.99,CUST-1075,United Kingdom
INV-538452,PROD-006,Desk Mat,21,22-10-2025 17:20,15.5,CUST-1075,United Kingdom
INV-538453,PROD-006,Desk Mat,3,23-10-2025 10:42,15.5,CUST-1154,United Kingdom
INV-538453,PROD-002,Mechanical Keyboard,1,23-10-2025 10:42,85,CUST-1154,United Kingdom
INV-538453,PROD-008,Laptop Stand,1,23-10-2025 10:42,29.99,CUST-1154,United Kingdom
INV-538454,PROD-006,Desk Mat,6,23-10-2025 13:15,15.5,CUST-1190,France
INV-538454,PROD-001,Wireless Mouse,3,23-10-2025 13:15,25,CUST-1190,France
INV-538454,PROD-004,27-inch Monitor,6,23-10-2025 13:15,249.99,CUST-1190,France
INV-538455,PROD-004,27-inch Monitor,2,23-10-2025 14:42,249.99,CUST-1189,United Kingdom
INV-538456,PROD-002,Mechanical Keyboard,4,24-10-2025 09:46,85,CUST-1095,United Kingdom
INV-538456,PROD-008,Laptop Stand,8,24-10-2025 09:46,29.99,CUST-1095,United Kingdom
INV-538456,PROD-005,Bluetooth Headphones,8,24-10-2025 09:46,59.99,CUST-1095,United Kingdom
INV-538456,PROD-004,27-inch Monitor,12,24-10-2025 09:46,249.99,CUST-1095,United Kingdom
INV-538457,PROD-003,USB-C Hub,10,24-10-2025 14:45,35,CUST-1070,Germany
INV-538457,PROD-007,Ergonomic Office Chair,15,24-10-2025 14:45,199,CUST-1070,Germany
INV-538457,PROD-001,Wireless Mouse,15,24-10-2025 14:45,25,CUST-1070,Germany
INV-538457,PROD-005,Bluetooth Headphones,10,24-10-2025 14:45,59.99,CUST-1070,Germany
INV-538458,PROD-003,USB-C Hub,2,24-10-2025 15:04,35,CUST-1042,United Kingdom
INV-538458,PROD-007,Ergonomic Office Chair,3,24-10-2025 15:04,199,CUST-1042,United Kingdom
INV-538458,PROD-005,Bluetooth Headphones,1,24-10-2025 15:04,59.99,CUST-1042,United Kingdom
INV-538459,PROD-001,Wireless Mouse,2,24-10-2025 15:04,25,CUST-1006,United Kingdom
INV-538459,PROD-006,Desk Mat,2,24-10-2025 15:04,15.5,CUST-1006,United Kingdom
INV-538460,PROD-004,27-inch Monitor,3,24-10-2025 15:41,249.99,CUST-1178,United Kingdom
INV-538460,PROD-006,Desk Mat,3,24-10-2025 15:41,15.5,CUST-1178,United Kingdom
INV-538461,PROD-008,Laptop Stand,3,24-10-2025 16:05,29.99,CUST-1194,France
INV-538461,PROD-007,Ergonomic Office Chair,1,24-10-2025 16:05,199,CUST-1194,France
INV-538461,PROD-002,Mechanical Keyboard,3,24-10-2025 16:05,85,CUST-1194,France
INV-538462,PROD-003,USB-C Hub,2,25-10-2025 09:35,35,CUST-1066,United Kingdom
INV-538462,PROD-004,27-inch Monitor,1,25-10-2025 09:35,249.99,CUST-1066,United Kingdom
INV-538463,PROD-003,USB-C Hub,3,25-10-2025 11:16,35,CUST-1131,Germany
INV-538463,PROD-006,Desk Mat,3,25-10-2025 11:16,15.5,CUST-1131,Germany
INV-538463,PROD-002,Mechanical Keyboard,3,25-10-2025 11:16,85,CUST-1131,Germany
INV-538464,PROD-007,Ergonomic Office Chair,3,25-10-2025 13:15,199,CUST-1054,Germany
INV-538464,PROD-003,USB-C Hub,1,25-10-2025 13:15,35,CUST-1054,Germany
INV-538464,PROD-001,Wireless Mouse,3,25-10-2025 13:15,25,CUST-1054,Germany
INV-538464,PROD-006,Desk Mat,3,25-10-2025 13:15,15.5,CUST-1054,Germany
INV-538465,PROD-003,USB-C Hub,1,25-10-2025 14:33,35,CUST-1149,France
INV-538465,PROD-006,Desk Mat,2,25-10-2025 14:33,15.5,CUST-1149,France
INV-538465,PROD-007,Ergonomic Office Chair,3,25-10-2025 14:33,199,CUST-1149,France
INV-538466,PROD-001,Wireless Mouse,8,25-10-2025 16:32,25,CUST-1010,France
INV-538466,PROD-006,Desk Mat,4,25-10-2025 16:32,15.5,CUST-1010,France
INV-538466,PROD-002,Mechanical Keyboard,12,25-10-2025 16:32,85,CUST-1010,France
INV-538467,PROD-005,Bluetooth Headphones,14,25-10-2025 16:35,59.99,CUST-1170,Germany
INV-538467,PROD-008,Laptop Stand,14,25-10-2025 16:35,29.99,CUST-1170,Germany
INV-538467,PROD-007,Ergonomic Office Chair,14,25-10-2025 16:35,199,CUST-1170,Germany
INV-538467,PROD-001,Wireless Mouse,21,25-10-2025 16:35,25,CUST-1170,Germany
INV-538468,PROD-003,USB-C Hub,3,26-10-2025 09:41,35,CUST-1198,Germany
INV-538468,PROD-008,Laptop Stand,2,26-10-2025 09:41,29.99,CUST-1198,Germany
INV-538469,PROD-005,Bluetooth Headphones,3,26-10-2025 12:57,59.99,CUST-1177,France
INV-538470,PROD-001,Wireless Mouse,1,26-10-2025 17:06,25,CUST-1119,United Kingdom
INV-538471,PROD-002,Mechanical Keyboard,3,26-10-2025 17:50,85,CUST-1156,United Kingdom
INV-538471,PROD-006,Desk Mat,1,26-10-2025 17:50,15.5,CUST-1156,United Kingdom
INV-538471,PROD-004,27-inch Monitor,3,26-10-2025 17:50,249.99,CUST-1156,United Kingdom
INV-538471,PROD-007,Ergonomic Office Chair,3,26-10-2025 17:50,199,CUST-1156,United Kingdom
INV-538472,PROD-002,Mechanical Keyboard,2,27-10-2025 09:25,85,CUST-1138,United Kingdom
INV-538472,PROD-006,Desk Mat,1,27-10-2025 09:25,15.5,CUST-1138,United Kingdom
INV-538472,PROD-004,27-inch Monitor,1,27-10-2025 09:25,249.99,CUST-1138,United Kingdom
INV-538473,PROD-008,Laptop Stand,3,27-10-2025 10:12,29.99,CUST-1068,United Kingdom
INV-538473,PROD-005,Bluetooth Headphones,1,27-10-2025 10:12,59.99,CUST-1068,United Kingdom
INV-538473,PROD-006,Desk Mat,1,27-10-2025 10:12,15.5,CUST-1068,United Kingdom
INV-538474,PROD-004,27-inch Monitor,1,27-10-2025 11:21,249.99,CUST-1067,United Kingdom
INV-538475,PROD-003,USB-C Hub,1,27-10-2025 12:32,35,CUST-1171,Germany
INV-538475,PROD-006,Desk Mat,3,27-10-2025 12:32,15.5,CUST-1171,Germany
INV-538475,PROD-007,Ergonomic Office Chair,3,27-10-2025 12:32,199,CUST-1171,Germany
INV-538476,PROD-006,Desk Mat,1,27-10-2025 14:23,15.5,CUST-1168,United Kingdom
INV-538477,PROD-001,Wireless Mouse,2,27-10-2025 15:03,25,CUST-1021,United Kingdom
INV-538477,PROD-007,Ergonomic Office Chair,1,27-10-2025 15:03,199,CUST-1021,United Kingdom
INV-538478,PROD-001,Wireless Mouse,2,28-10-2025 12:02,25,CUST-1121,Germany
INV-538478,PROD-003,USB-C Hub,1,28-10-2025 12:02,35,CUST-1121,Germany
INV-538478,PROD-007,Ergonomic Office Chair,1,28-10-2025 12:02,199,CUST-1121,Germany
INV-538479,PROD-001,Wireless Mouse,5,28-10-2025 12:40,25,CUST-1135,United Kingdom
INV-538479,PROD-004,27-inch Monitor,15,28-10-2025 12:40,249.99,CUST-1135,United Kingdom
INV-538480,PROD-006,Desk Mat,2,28-10-2025 13:00,15.5,CUST-1187,United Kingdom
INV-538480,PROD-008,Laptop Stand,2,28-10-2025 13:00,29.99,CUST-1187,United Kingdom
INV-538480,PROD-005,Bluetooth Headphones,3,28-10-2025 13:00,59.99,CUST-1187,United Kingdom
INV-538481,PROD-008,Laptop Stand,10,28-10-2025 13:20,29.99,CUST-1055,United Kingdom
INV-538482,PROD-006,Desk Mat,7,29-10-2025 11:04,15.5,CUST-1035,France
INV-538482,PROD-002,Mechanical Keyboard,14,29-10-2025 11:04,85,CUST-1035,France
INV-538483,PROD-007,Ergonomic Office Chair,8,29-10-2025 12:57,199,CUST-1060,Germany
INV-538483,PROD-006,Desk Mat,12,29-10-2025 12:57,15.5,CUST-1060,Germany
INV-538484,PROD-004,27-inch Monitor,15,29-10-2025 14:09,249.99,CUST-1060,France
INV-538485,PROD-004,27-inch Monitor,7,29-10-2025 15:31,249.99,CUST-1055,France
INV-538485,PROD-008,Laptop Stand,21,29-10-2025 15:31,29.99,CUST-1055,France
INV-538486,PROD-006,Desk Mat,3,29-10-2025 17:33,15.5,CUST-1068,United Kingdom
INV-538486,PROD-003,USB-C Hub,1,29-10-2025 17:33,35,CUST-1068,United Kingdom
INV-538487,PROD-003,USB-C Hub,2,30-10-2025 11:22,35,CUST-1044,United Kingdom
INV-538487,PROD-001,Wireless Mouse,1,30-10-2025 11:22,25,CUST-1044,United Kingdom
INV-538487,PROD-004,27-inch Monitor,2,30-10-2025 11:22,249.99,CUST-1044,United Kingdom
INV-538487,PROD-008,Laptop Stand,2,30-10-2025 11:22,29.99,CUST-1044,United Kingdom
INV-538488,PROD-001,Wireless Mouse,1,30-10-2025 12:18,25,CUST-1109,United Kingdom
INV-538489,PROD-007,Ergonomic Office Chair,3,30-10-2025 12:44,199,CUST-1159,Germany
INV-538489,PROD-005,Bluetooth Headphones,1,30-10-2025 12:44,59.99,CUST-1159,Germany
INV-538489,PROD-008,Laptop Stand,1,30-10-2025 12:44,29.99,CUST-1159,Germany
INV-538490,PROD-001,Wireless Mouse,1,30-10-2025 13:09,25,CUST-1044,France
INV-538491,PROD-006,Desk Mat,2,30-10-2025 14:14,15.5,CUST-1004,France
INV-538492,PROD-003,USB-C Hub,2,30-10-2025 16:48,35,CUST-1136,Germany
INV-538492,PROD-008,Laptop Stand,1,30-10-2025 16:48,29.99,CUST-1136,Germany
INV-538492,PROD-001,Wireless Mouse,3,30-10-2025 16:48,25,CUST-1136,Germany
INV-538492,PROD-006,Desk Mat,2,30-10-2025 16:48,15.5,CUST-1136,Germany
INV-538493,PROD-004,27-inch Monitor,3,30-10-2025 17:49,249.99,CUST-1166,United Kingdom
INV-538494,PROD-005,Bluetooth Headphones,1,30-10-2025 17:54,59.99,CUST-1031,United Kingdom
INV-538494,PROD-006,Desk Mat,2,30-10-2025 17:54,15.5,CUST-1031,United Kingdom
INV-538494,PROD-002,Mechanical Keyboard,3,30-10-2025 17:54,85,CUST-1031,United Kingdom
INV-538494,PROD-003,USB-C Hub,3,30-10-2025 17:54,35,CUST-1031,United Kingdom
INV-538495,PROD-006,Desk Mat,2,31-10-2025 10:05,15.5,CUST-1072,Germany
INV-538496,PROD-003,USB-C Hub,2,31-10-2025 12:31,35,CUST-1154,United Kingdom
INV-538496,PROD-007,Ergonomic Office Chair,1,31-10-2025 12:31,199,CUST-1154,United Kingdom
INV-538496,PROD-004,27-inch Monitor,1,31-10-2025 12:31,249.99,CUST-1154,United Kingdom
INV-538496,PROD-001,Wireless Mouse,1,31-10-2025 12:31,25,CUST-1154,United Kingdom
INV-538497,PROD-002,Mechanical Keyboard,1,31-10-2025 13:34,85,CUST-1187,United Kingdom
INV-538497,PROD-003,USB-C Hub,2,31-10-2025 13:34,35,CUST-1187,United Kingdom
INV-538498,PROD-006,Desk Mat,1,31-10-2025 13:52,15.5,CUST-1152,United Kingdom
INV-538498,PROD-005,Bluetooth Headphones,3,31-10-2025 13:52,59.99,CUST-1152,United Kingdom
INV-538498,PROD-003,USB-C Hub,2,31-10-2025 13:52,35,CUST-1152,United Kingdom
INV-538499,PROD-004,27-inch Monitor,1,31-10-2025 15:09,249.99,CUST-1094,United Kingdom
INV-538499,PROD-001,Wireless Mouse,1,31-10-2025 15:09,25,CUST-1094,United Kingdom
INV-538499,PROD-007,Ergonomic Office Chair,1,31-10-2025 15:09,199,CUST-1094,United Kingdom
INV-538500,PROD-001,Wireless Mouse,1,31-10-2025 15:40,25,CUST-1039,Germany
INV-538500,PROD-006,Desk Mat,1,31-10-2025 15:40,15.5,CUST-1039,Germany
INV-538501,PROD-003,USB-C Hub,3,31-10-2025 17:51,35,CUST-1096,United Kingdom
INV-538501,PROD-004,27-inch Monitor,3,31-10-2025 17:51,249.99,CUST-1096,United Kingdom
INV-538501,PROD-007,Ergonomic Office Chair,2,31-10-2025 17:51,199,CUST-1096,United Kingdom
INV-538501,PROD-008,Laptop Stand,2,31-10-2025 17:51,29.99,CUST-1096,United Kingdom
INV-538502,PROD-005,Bluetooth Headphones,12,01-11-2025 09:55,59.99,CUST-1165,Germany
INV-538502,PROD-008,Laptop Stand,6,01-11-2025 09:55,29.99,CUST-1165,Germany
INV-538503,PROD-006,Desk Mat,21,01-11-2025 11:50,15.5,CUST-1165,United Kingdom
INV-538503,PROD-004,27-inch Monitor,7,01-11-2025 11:50,249.99,CUST-1165,United Kingdom
INV-538503,PROD-008,Laptop Stand,14,01-11-2025 11:50,29.99,CUST-1165,United Kingdom
INV-538504,PROD-006,Desk Mat,3,01-11-2025 12:41,15.5,CUST-1086,United Kingdom
INV-538504,PROD-004,27-inch Monitor,2,01-11-2025 12:41,249.99,CUST-1086,United Kingdom
INV-538504,PROD-002,Mechanical Keyboard,3,01-11-2025 12:41,85,CUST-1086,United Kingdom
INV-538505,PROD-006,Desk Mat,1,01-11-2025 15:20,15.5,CUST-1124,Germany
INV-538506,PROD-003,USB-C Hub,1,02-11-2025 10:17,35,CUST-1038,United Kingdom
INV-538506,PROD-008,Laptop Stand,3,02-11-2025 10:17,29.99,CUST-1038,United Kingdom
INV-538506,PROD-006,Desk Mat,3,02-11-2025 10:17,15.5,CUST-1038,United Kingdom
INV-538506,PROD-002,Mechanical Keyboard,2,02-11-2025 10:17,85,CUST-1038,United Kingdom
INV-538507,PROD-002,Mechanical Keyboard,3,02-11-2025 15:12,85,CUST-1188,France
INV-538508,PROD-002,Mechanical Keyboard,3,03-11-2025 10:03,85,CUST-1187,United Kingdom
INV-538509,PROD-002,Mechanical Keyboard,3,03-11-2025 11:48,85,CUST-1143,Germany
INV-538509,PROD-003,USB-C Hub,2,03-11-2025 11:48,35,CUST-1143,Germany
INV-538509,PROD-008,Laptop Stand,1,03-11-2025 11:48,29.99,CUST-1143,Germany
INV-538510,PROD-003,USB-C Hub,3,03-11-2025 13:35,35,CUST-1193,United Kingdom
INV-538510,PROD-001,Wireless Mouse,2,03-11-2025 13:35,25,CUST-1193,United Kingdom
INV-538511,PROD-005,Bluetooth Headphones,1,03-11-2025 14:15,59.99,CUST-1003,United Kingdom
INV-538511,PROD-001,Wireless Mouse,2,03-11-2025 14:15,25,CUST-1003,United Kingdom
INV-538511,PROD-007,Ergonomic Office Chair,1,03-11-2025 14:15,199,CUST-1003,United Kingdom
INV-538511,PROD-002,Mechanical Keyboard,1,03-11-2025 14:15,85,CUST-1003,United Kingdom
INV-538512,PROD-001,Wireless Mouse,2,03-11-2025 14:23,25,CUST-1128,United Kingdom
INV-538512,PROD-002,Mechanical Keyboard,2,03-11-2025 14:23,85,CUST-1128,United Kingdom
INV-538513,PROD-004,27-inch Monitor,2,03-11-2025 16:13,249.99,CUST-1196,France
INV-538514,PROD-004,27-inch Monitor,3,04-11-2025 09:36,249.99,CUST-1144,United Kingdom
INV-538514,PROD-002,Mechanical Keyboard,3,04-11-2025 09:36,85,CUST-1144,United Kingdom
INV-538514,PROD-008,Laptop Stand,1,04-11-2025 09:36,29.99,CUST-1144,United Kingdom
INV-538514,PROD-003,USB-C Hub,2,04-11-2025 09:36,35,CUST-1144,United Kingdom
INV-538515,PROD-003,USB-C Hub,8,04-11-2025 10:59,35,CUST-1055,United Kingdom
INV-538515,PROD-005,Bluetooth Headphones,4,04-11-2025 10:59,59.99,CUST-1055,United Kingdom
INV-538516,PROD-008,Laptop Stand,12,04-11-2025 11:44,29.99,CUST-1100,Germany
INV-538516,PROD-006,Desk Mat,18,04-11-2025 11:44,15.5,CUST-1100,Germany
INV-538516,PROD-001,Wireless Mouse,18,04-11-2025 11:44,25,CUST-1100,Germany
INV-538516,PROD-007,Ergonomic Office Chair,18,04-11-2025 11:44,199,CUST-1100,Germany
INV-538517,PROD-001,Wireless Mouse,9,04-11-2025 12:52,25,CUST-1200,Germany
INV-538517,PROD-005,Bluetooth Headphones,3,04-11-2025 12:52,59.99,CUST-1200,Germany
INV-538517,PROD-006,Desk Mat,3,04-11-2025 12:52,15.5,CUST-1200,Germany
INV-538517,PROD-002,Mechanical Keyboard,9,04-11-2025 12:52,85,CUST-1200,Germany
INV-538518,PROD-002,Mechanical Keyboard,6,04-11-2025 13:28,85,CUST-1125,France
INV-538519,PROD-003,USB-C Hub,1,04-11-2025 15:01,35,CUST-1073,Germany
INV-538520,PROD-003,USB-C Hub,3,04-11-2025 17:34,35,CUST-1091,Germany
INV-538520,PROD-008,Laptop Stand,3,04-11-2025 17:34,29.99,CUST-1091,Germany
INV-538520,PROD-001,Wireless Mouse,3,04-11-2025 17:34,25,CUST-1091,Germany
INV-538520,PROD-006,Desk Mat,1,04-11-2025 17:34,15.5,CUST-1091,Germany
INV-538521,PROD-008,Laptop Stand,3,04-11-2025 17:37,29.99,CUST-1179,United Kingdom
INV-538521,PROD-006,Desk Mat,2,04-11-2025 17:37,15.5,CUST-1179,United Kingdom
